player_id,serve_period,court,x,y,wp
1,1,Ad,1,-2.4,0.838986
1,1,Ad,1,-2.3,0.83591
1,1,Ad,1,-2.2,0.834176
1,1,Ad,1,-2.1,0.833875
1,1,Ad,1,-2,0.835018
1,1,Ad,1,-1.9,0.837529
1,1,Ad,1,-1.8,0.84124
1,1,Ad,1,-1.7,0.845904
1,1,Ad,1,-1.6,0.851206
1,1,Ad,1,-1.5,0.856797
1,1,Ad,1,-1.4,0.862305
1,1,Ad,1,-1.3,0.867373
1,1,Ad,1,-1.2,0.871689
1,1,Ad,1,-1.1,0.875029
1,1,Ad,1,-1,0.877236
1,1,Ad,1,-0.9,0.878179
1,1,Ad,1,-0.8,0.877862
1,1,Ad,1,-0.7,0.87636
1,1,Ad,1,-0.6,0.873876
1,1,Ad,1,-0.5,0.87065
1,1,Ad,1,-0.4,0.866979
1,1,Ad,1,-0.3,0.863186
1,1,Ad,1,-0.2,0.859565
1,1,Ad,1,-0.1,0.856355
1,1,Ad,1,0,0.853724
1,1,Ad,1.1,-4.1,0.916151
1,1,Ad,1.1,-4,0.912677
1,1,Ad,1.1,-3.9,0.909482
1,1,Ad,1.1,-3.8,0.906447
1,1,Ad,1.1,-3.7,0.903413
1,1,Ad,1.1,-3.6,0.900203
1,1,Ad,1.1,-3.5,0.896645
1,1,Ad,1.1,-3.4,0.892594
1,1,Ad,1.1,-3.3,0.887941
1,1,Ad,1.1,-3.2,0.88265
1,1,Ad,1.1,-3.1,0.876763
1,1,Ad,1.1,-3,0.870392
1,1,Ad,1.1,-2.9,0.86373200000000006
1,1,Ad,1.1,-2.8,0.856987
1,1,Ad,1.1,-2.7,0.850412
1,1,Ad,1.1,-2.6,0.844295
1,1,Ad,1.1,-2.5,0.838912
1,1,Ad,1.1,-2.4,0.834529
1,1,Ad,1.1,-2.3,0.831378
1,1,Ad,1.1,-2.2,0.829618
1,1,Ad,1.1,-2.1,0.829341
1,1,Ad,1.1,-2,0.83055
1,1,Ad,1.1,-1.9,0.833163
1,1,Ad,1.1,-1.8,0.836998
1,1,Ad,1.1,-1.7,0.841799
1,1,Ad,1.1,-1.6,0.847264
1,1,Ad,1.1,-1.5,0.853043
1,1,Ad,1.1,-1.4,0.858754
1,1,Ad,1.1,-1.3,0.864046
1,1,Ad,1.1,-1.2,0.868573
1,1,Ad,1.1,-1.1,0.872118
1,1,Ad,1.1,-1,0.874519
1,1,Ad,1.1,-0.9,0.875669
1,1,Ad,1.1,-0.8,0.875547
1,1,Ad,1.1,-0.7,0.874258
1,1,Ad,1.1,-0.6,0.871998
1,1,Ad,1.1,-0.5,0.869008
1,1,Ad,1.1,-0.4,0.86558
1,1,Ad,1.1,-0.3,0.862035
1,1,Ad,1.1,-0.2,0.858673
1,1,Ad,1.1,-0.1,0.855743
1,1,Ad,1.1,0,0.853413
1,1,Ad,1.2,-4.1,0.916678
1,1,Ad,1.2,-4,0.912861
1,1,Ad,1.2,-3.9,0.909284
1,1,Ad,1.2,-3.8,0.905832
1,1,Ad,1.2,-3.7,0.902349
1,1,Ad,1.2,-3.6,0.898663
1,1,Ad,1.2,-3.5,0.89461
1,1,Ad,1.2,-3.4,0.89006
1,1,Ad,1.2,-3.3,0.884914
1,1,Ad,1.2,-3.2,0.879148
1,1,Ad,1.2,-3.1,0.872816
1,1,Ad,1.2,-3,0.866024
1,1,Ad,1.2,-2.9,0.858949
1,1,Ad,1.2,-2.8,0.851826
1,1,Ad,1.2,-2.7,0.844916
1,1,Ad,1.2,-2.6,0.8385
1,1,Ad,1.2,-2.5,0.832864
1,1,Ad,1.2,-2.4,0.828278
1,1,Ad,1.2,-2.3,0.824974
1,1,Ad,1.2,-2.2,0.823114
1,1,Ad,1.2,-2.1,0.822785
1,1,Ad,1.2,-2,0.823988
1,1,Ad,1.2,-1.9,0.826634
1,1,Ad,1.2,-1.8,0.830538
1,1,Ad,1.2,-1.7,0.835444
1,1,Ad,1.2,-1.6,0.841045
1,1,Ad,1.2,-1.5,0.846995
1,1,Ad,1.2,-1.4,0.852936
1,1,Ad,1.2,-1.3,0.858491
1,1,Ad,1.2,-1.2,0.863316
1,1,Ad,1.2,-1.1,0.867162
1,1,Ad,1.2,-1,0.869859
1,1,Ad,1.2,-0.9,0.871307
1,1,Ad,1.2,-0.8,0.871504
