player_id,serve_period,court,x,y,wp
1,1,Deuce,1,1.6,0.86342699999999994
1,1,Deuce,1,1.7,0.867159
1,1,Deuce,1,1.8,0.871953
1,1,Deuce,1,1.9,0.877824
1,1,Deuce,1,2,0.884723
1,1,Deuce,1,2.1,0.892535
1,1,Deuce,1,2.2,0.901101
1,1,Deuce,1,2.3,0.910222
1,1,Deuce,1,2.4,0.91966
1,1,Deuce,1,2.5,0.929151
1,1,Deuce,1,2.6,0.938417
1,1,Deuce,1,2.7,0.947187
1,1,Deuce,1,2.8,0.955222
1,1,Deuce,1,2.9,0.962329
1,1,Deuce,1,3,0.96838900000000006
1,1,Deuce,1,3.1,0.973334
1,1,Deuce,1,3.2,0.977096
1,1,Deuce,1,3.3,0.979708
1,1,Deuce,1,3.4,0.981231
1,1,Deuce,1,3.5,0.981829
1,1,Deuce,1,3.6,0.981659
1,1,Deuce,1,3.7,0.980943
1,1,Deuce,1,3.8,0.979945
1,1,Deuce,1,3.9,0.978935
1,1,Deuce,1,4,0.978119
1,1,Deuce,1,4.1,0.977648
1,1,Deuce,1.1,0,0.817047
1,1,Deuce,1.1,0.1,0.821573
1,1,Deuce,1.1,0.2,0.826095
1,1,Deuce,1.1,0.3,0.830489
1,1,Deuce,1.1,0.4,0.834613
1,1,Deuce,1.1,0.5,0.838329
1,1,Deuce,1.1,0.6,0.841522
1,1,Deuce,1.1,0.7,0.844124
1,1,Deuce,1.1,0.8,0.846115
1,1,Deuce,1.1,0.9,0.847547
1,1,Deuce,1.1,1,0.848545
1,1,Deuce,1.1,1.1,0.84929
1,1,Deuce,1.1,1.2,0.850002
1,1,Deuce,1.1,1.3,0.850919
1,1,Deuce,1.1,1.4,0.852283
1,1,Deuce,1.1,1.5,0.854327
1,1,Deuce,1.1,1.6,0.857259
1,1,Deuce,1.1,1.7,0.861225
1,1,Deuce,1.1,1.8,0.86629
1,1,Deuce,1.1,1.9,0.872474
1,1,Deuce,1.1,2,0.879708
1,1,Deuce,1.1,2.1,0.887881
1,1,Deuce,1.1,2.2,0.89682
1,1,Deuce,1.1,2.3,0.90632
1,1,Deuce,1.1,2.4,0.91614
1,1,Deuce,1.1,2.5,0.926013
1,1,Deuce,1.1,2.6,0.935668
1,1,Deuce,1.1,2.7,0.944834
1,1,Deuce,1.1,2.8,0.953281
1,1,Deuce,1.1,2.9,0.960801
1,1,Deuce,1.1,3,0.967287
1,1,Deuce,1.1,3.1,0.972665
1,1,Deuce,1.1,3.2,0.976895
1,1,Deuce,1.1,3.3,0.97998
1,1,Deuce,1.1,3.4,0.982011
1,1,Deuce,1.1,3.5,0.98313
1,1,Deuce,1.1,3.6,0.983494
1,1,Deuce,1.1,3.7,0.9833
1,1,Deuce,1.1,3.8,0.982795
1,1,Deuce,1.1,3.9,0.982218
1,1,Deuce,1.1,4,0.981773
1,1,Deuce,1.1,4.1,0.981621
1,1,Deuce,1.2,0,0.811908
1,1,Deuce,1.2,0.1,0.816203
